sample_id,wavelength,absorbance,temp,measurement_error
Sample_1,510,0.9480960231181303,25.226288269498873,0.04237007162883194
Sample_1,520,0.7615184821934432,25.17483301199147,-0.06084274461796196
Sample_1,530,0.6570971117716465,26.049347392320865,0.06625528307571005
Sample_1,540,0.8451226958775555,25.734501064880046,-0.04772486309807103
Sample_1,550,0.6407838396701344,24.248820575336072,-0.05652140265602651
Sample_1,560,0.7837545641677122,25.76997735993079,0.06341947612019509
Sample_1,570,0.5669011922792591,25.42448624405645,0.04702677924810048
Sample_1,580,0.6300495997773935,24.132358910020624,0.007293092621415472
Sample_1,590,0.782554328254149,23.630128943283705,-0.038589037474662934
Sample_1,600,2.563737011550517,25.878673548190896,-0.01197972540969048
Sample_1,610,0.7800050327862337,26.209381970686636,0.026898000184599785
Sample_1,620,0.7513033764284125,27.73442215906174,0.004688271507597338
Sample_1,630,0.7327578351083077,23.593594732818453,-0.0017264828047404233
Sample_1,640,0.6150160056304939,24.036984373933873,0.04885900004065366
Sample_1,650,0.6908837838277657,25.041980064470025,-0.006863590854890804
Sample_1,660,0.7168043275712579,24.87586761111834,0.03701704089738693
Sample_1,670,0.8685804272891282,24.54753776765533,0.0388524897451804
Sample_1,680,0.7972300336240827,26.045571168346317,-0.017107085630269064
Sample_1,690,0.5865641891309632,24.073953380788524,-0.025648265881781093
Sample_1,700,0.7952766016067161,25.710109240363952,0.0046239435775548504
Sample_1,710,0.7243599766256049,25.63007493860101,0.08814687361516142
Sample_1,720,0.6951760046366408,25.230953722945134,-0.04044684456951806
Sample_1,730,0.8240358335513234,26.057423508862378,0.0025680429739817685
Sample_1,740,0.8659681569168317,25.872447157660453,0.05330992720488691
Sample_1,750,0.8559962165788565,24.04099190357322,0.06910023020859717
Sample_1,760,0.6789464523449728,25.90512195995656,-0.030195218624226434
Sample_1,770,0.7319469670821152,25.304449119870853,0.012860374549005342
Sample_1,780,0.7959945478075929,25.023931814465836,0.04359569944061964
Sample_1,790,0.8604227173794725,26.43735632833353,0.0003653186370316113
Sample_1,800,0.7149507808827076,26.330881327972087,0.04941013052520559
Sample_2,200,0.8484485813824464,25.012146509073226,0.04654670419870396
Sample_2,210,0.842837057770038,24.47681190641289,0.04745714938904992
Sample_2,220,0.7099624283988044,24.760775202130244,0.0426987355533928
Sample_2,230,0.6751421262440884,24.728959537711457,-0.030654734145418895
Sample_2,240,0.8417212453757398,26.91231763983997,0.053261354127345895
Sample_2,250,0.7396260737818691,23.207954899864784,-0.022338675589495385
Sample_2,260,0.8212553513608439,26.204922921778575,-0.05983302346067611
Sample_2,270,0.7717526913797995,25.77067832952311,0.03335280517348957
Sample_2,280,0.6463693150667562,24.300853421908084,-0.00044085231229038245
Sample_2,290,0.8609494197584693,22.90998225136972,0.08852157582833593
Sample_2,300,0.7837657850258167,24.690907490803077,0.04019065256881293
Sample_2,310,0.8332388368188873,25.613841341475425,0.06789403940499941
Sample_2,320,0.7359069382018836,24.56669659309744,0.010191136376373356
Sample_2,330,0.7917372408253325,25.55910920261453,0.04362707957152397
Sample_2,340,0.9812569796780938,26.154354338408925,-0.023869086528766043
Sample_2,350,1.492759868825813,24.335772556695577,0.06800556831240857
Sample_2,360,0.8801766000710727,22.96292406502786,0.07850161402713363
Sample_2,370,0.698131784877202,24.69767575792369,-0.0002281414495148128
Sample_2,380,1.0641225613040521,24.317657398879845,-0.002409774276790648
Sample_2,390,1.0095603413968592,26.271138225980916,0.03854315507320198
Sample_2,400,0.9615625146599763,25.492686483800405,0.00444365030658718
Sample_2,410,0.9080955633252934,23.554390027527916,-0.04220684567588699
Sample_2,420,0.8267332933907924,24.656798763368833,0.022883822721441946
Sample_2,430,0.869426367251479,25.06965266451888,0.04917521531792326
Sample_2,440,0.9300209399643011,25.473627387727564,0.0027175288969285565
Sample_2,450,0.7623619908172352,27.275761297567204,0.020311334252496416
Sample_2,460,0.7807690911428876,24.568057798391628,0.0929983503243465
Sample_2,470,0.6583057296557527,26.2004115484134,0.09080438951219076
Sample_2,480,0.7480370577891304,24.88906806437049,0.04881545632405514
Sample_2,490,0.9913491386256214,23.54715054092764,0.03920032054570842
Sample_2,500,0.7917942564497691,24.842276041745897,-0.06775289777589662
Sample_2,510,0.7934342749137475,26.032600404017977,-0.0905065662498008
Sample_2,520,0.8569956688085177,23.08729348293578,0.018123822940265103
Sample_2,530,0.6639962348473536,25.571347510326788,0.04852619100066054
Sample_2,540,0.9197571345735627,25.741963016529464,0.07383293127148145
Sample_2,550,0.9518596511020934,25.70024295336242,-0.006614972197123131
Sample_2,560,0.8629485921108468,24.926388884208095,-0.014111059449360547
Sample_2,570,2.616660665900001,25.295477524423184,-0.05486729342833292
Sample_2,580,0.6925357889512161,25.340922198558953,-0.004320675341580675
Sample_2,590,1.0095905453399905,25.275635157887407,0.013936151748533058
Sample_2,600,0.7521448252418406,22.547735398684267,-0.0450646909332334
Sample_2,610,2.3290413033655164,24.891371335911145,-0.0027742479148836867
Sample_2,620,0.801479769444139,25.259389308999694,0.015117414516582134
Sample_2,630,1.0124195336120363,26.516233322933896,0.015622924054897373
Sample_2,640,0.8232747514748511,24.68697629178356,-0.07995617362687413
Sample_2,650,0.7319597999086978,23.631409884458144,0.026774590498760232
Sample_2,660,0.6957247181168199,26.060446814110467,0.07706854984590913
Sample_2,670,0.8147071150901645,24.172106921084286,-0.01519322177154636
Sample_2,680,0.6257228084090409,25.242333686083114,0.10236994605651191
Sample_2,690,0.695199681405462,25.114861468213896,0.07756314273664855
Sample_2,700,0.9795257307507143,25.169972902907308,0.0576622593214228
Sample_2,710,0.9575453462799296,26.026579846552078,0.00830440662540756
Sample_2,720,0.8123777509108351,23.979616752737844,-0.01345472189644752
Sample_2,730,0.7786524884393513,26.489045173884477,0.04389125842400568
Sample_2,740,0.8310698557954903,24.566349673228153,-0.01711543193121997
Sample_2,750,1.060018658409838,23.269126896234432,0.07221693959909055
Sample_2,760,0.8657165164418584,25.886063560246154,-0.006853891052092648
Sample_2,770,0.9161927830607876,25.200134419173423,-0.10854329140652051
Sample_2,780,0.8049732129816508,24.51328550395725,0.06672228204320678
Sample_2,790,0.8313086262765219,25.98154737673008,0.0165350278531966
Sample_2,800,0.8899352352435103,24.985281741365064,0.03982027148481633
Sample_3,200,1.0882691259376474,24.802037031298685,0.02384140471620552
Sample_3,210,0.9499383169732551,23.270419906990853,0.062085697982617205
Sample_3,220,1.1157877226253687,27.06704400175138,-0.09724696451853748
Sample_3,230,1.1567195693013137,23.599784448986465,0.011483123211657004
Sample_3,240,1.2286754050725581,24.417419084365065,0.013045321691583671
Sample_3,250,0.9722880605431561,24.928325963442564,-0.05119092597445272
Sample_3,260,1.1041165059376106,26.28840634017849,0.02322583026214246
Sample_3,270,1.1088772711172437,24.440258025271728,0.07525125573304105
Sample_3,280,1.0062824461080448,24.491594045106247,-0.062092025835276676
Sample_3,290,1.1651749640850855,25.183511823087734,0.017657881161133284
Sample_3,300,1.1911444397539361,25.531916892218845,0.034817556332624365
Sample_3,310,1.0873384057896516,25.51612472857769,0.02377468207245871
Sample_3,320,1.3219168974549032,24.426246199691835,-0.034037213728527686
Sample_3,330,1.0844716358393902,25.742364916259117,0.012172825534994386
Sample_3,340,1.0717392895236892,25.820245739486257,-0.08536385778137993
Sample_3,350,2.3279964363349164,24.499213617582406,0.09535094509552779
Sample_3,360,1.0348577292639072,25.55253315234744,0.014777522548957634
Sample_3,370,1.0605050872693702,25.707924366969674,0.11042252629330906
Sample_3,380,0.9729987496695036,26.998049542287028,-0.07897603786562969
Sample_3,390,1.0972543542014268,23.78949884093063,-0.0806705327775396
Sample_3,400,1.1221550368951856,24.252892111059737,0.0027459649326128524
Sample_3,410,0.8881273875886762,25.242015144067796,-0.07652393715936263
Sample_3,420,1.1062126853447705,23.13264817363089,-0.038239569347772534
Sample_3,430,1.120621044766949,25.91617126560462,0.05451814558468228
Sample_3,440,1.1678665356618099,26.705824859337685,-0.0016165125462557024
Sample_3,450,1.2368711438503386,25.828153490390104,0.05049474805248301
Sample_3,460,1.201543063052807,24.50314096732738,0.019392244076523308
Sample_3,470,1.0543712643392007,25.658705125709755,-0.045457880854256213
Sample_3,480,1.0427664193669914,26.642096171107443,-0.0019406141360013265
Sample_3,490,1.1743580767477413,25.08703522814667,-0.04736706899710622
Sample_3,500,1.0616796529590038,24.220573804122466,-0.10982573004160046
Sample_3,510,0.9936022346803935,25.055155876418613,0.12528446048209863
Sample_3,520,1.3538218109328157,23.981380551895512,0.14880984640774864
Sample_3,530,1.0853352101310365,26.414251262612414,-0.023679439048855434
Sample_3,540,1.0537552183239016,25.02726470481888,-0.006755015395746868
Sample_3,550,0.8971946309685581,26.70616397339771,0.02585078650589802
Sample_3,560,1.2015478458306388,26.181974048621814,0.017908592268067413
Sample_3,570,1.0176140520131018,24.888027479405384,0.016321168253535714
Sample_3,580,1.1192696925495387,24.593055766127918,-0.07261020217354489
Sample_3,590,1.213269952223198,25.81368857595665,-0.07505822241715435
Sample_3,600,1.0191807818203489,24.731165823204826,-0.02199321438077088
Sample_3,610,1.1243558817745098,25.64335393105407,0.07823522924667646
Sample_3,620,1.2687863776121369,26.204970647300748,0.03362125094475465
Sample_3,630,0.870732930906408,24.37012835437922,-0.009173457679823183
Sample_3,640,1.035357051894834,24.67072629294418,-0.023514072336472187
Sample_3,650,1.0259534482140489,24.59754889137316,-0.021456901753379533
Sample_3,660,1.0977171243367152,24.526573807299503,0.0475941509014277
Sample_3,670,1.7425638182399155,23.945363111133908,-0.036473705115191525
Sample_3,680,1.0102813732980969,23.416593278960487,0.07077414012554245
Sample_3,690,1.0509703019814545,24.203497041342413,0.033038761586107024
Sample_3,700,1.0390851395474736,25.475318860212308,0.06594193105453855
Sample_3,710,1.081328712075469,24.789983301624908,-0.047376989364295616
Sample_3,720,1.1382299098458657,23.444250024128372,-0.139231782239105
Sample_3,730,2.859133300994122,25.1613532258789,0.03877362862444572
Sample_3,740,1.2219407362473975,25.471688105197842,-0.0764882151586404
Sample_3,750,1.1817710627262883,26.03882614511193,-0.03491080141576763
Sample_3,760,1.0290102246442463,24.093096505858245,-0.036031611765159184
Sample_3,770,1.1160780445600207,25.07840892250608,-0.07423507857585361
Sample_3,780,1.3538405769419948,24.96296408628088,0.021472412269183474
Sample_3,790,1.2178609058614858,26.107323896243614,0.008797832861062208
Sample_3,800,1.0723571807054035,23.66037150180621,0.00744451138261118
Sample_4,200,0.7016844756755665,25.748034725961723,0.07504858152821449
Sample_4,210,0.6959157874334834,24.87230414938923,0.027757264435556064
Sample_4,220,0.6714399427161806,23.245213159424765,-0.006194698937027957
Sample_4,230,0.616584935080776,23.768041874253978,0.007261338856467351
Sample_4,240,0.7509939862766389,25.23599975667733,0.011633817895689721
Sample_4,250,0.9205991773748692,24.519877410203705,0.11492344308674168
Sample_4,260,1.0333587046129327,23.731978488356933,-0.0664572913580758
Sample_4,270,0.750351787236169,26.654978375736587,-0.03521395652949466
Sample_4,280,0.9163208557471441,24.05530931246357,0.11514559488615564
Sample_4,290,0.768252071246519,25.985722716823563,-0.029723227406911096
Sample_4,300,0.6426367311253223,25.217507905693562,0.0972935642413842
Sample_4,310,0.8778045292147861,25.691620680950866,0.06430742275532213
Sample_4,320,0.831191711749735,25.804803178733806,0.04651266729767706
Sample_4,330,0.98951226386629,25.039741695910426,0.0005674239488109625
Sample_4,340,0.6542424548719028,25.267050385348455,0.03672264037251503
Sample_4,350,1.087313573903706,24.716684684167387,0.00610269672515024
Sample_4,360,0.9668820353889941,24.689654384044015,0.005784241099726465
Sample_4,370,0.805917945713993,23.74900366901815,0.13029887334797594
Sample_4,380,1.933636618426192,24.267059881221122,-0.018073036237971556
Sample_4,390,0.7361293161833167,24.180735606445197,0.030785437458227007
Sample_4,400,0.8186835669889577,24.80399736875767,-0.0481903755048609
Sample_4,410,0.7893166875292806,25.656883366224342,0.03958245739613955
Sample_4,420,0.8590898444282395,24.933123675522733,-0.033181297569103846
Sample_4,430,0.7782736369683478,27.19106600555972,0.017003381526261553
Sample_4,440,0.9492066722198447,23.725931015046676,0.07070202305013841
Sample_4,450,0.8202149061868231,24.14422525058743,0.13709391701349583
Sample_4,460,0.7820286002776052,25.079657857527586,0.050665801802767675
Sample_4,470,0.9101389612481174,22.9199824391531,-0.06420704420449816
Sample_4,480,0.6454579400504032,26.333859619760716,0.015890753281456848
Sample_4,490,0.8418091382978918,27.042396422714074,0.024258755261479456
Sample_4,500,0.8102674367111218,25.14529623974104,0.08567869954111028
Sample_4,510,0.6666252500296002,26.010136999225445,-0.009813059963814468
Sample_4,520,0.6368599751133277,23.90589589950155,-0.1185807832382747
Sample_4,530,0.9087448033643362,24.562334330197295,-0.0593167547610686
Sample_4,540,2.659607858159792,27.597704643234383,-0.03251854720350134
Sample_4,550,0.8249661460336144,24.322290994374956,-0.07606224372943228
Sample_4,560,0.9793760807156509,24.733682671477297,-0.03322674648211063
Sample_4,570,0.8518071212563053,26.73772942874446,0.008423807970749228
Sample_4,580,0.9326908350113,24.99113597734362,-0.006733637704129891
Sample_4,590,0.8497427617886305,25.786174920189204,-0.022616408281725037
Sample_4,600,0.7801293465099792,25.66720609353184,0.08069849103637222
Sample_4,610,0.7019571779268442,25.460075010299647,-0.012486564141256755
Sample_4,620,0.7473666775799022,24.0465408290281,-0.013756199317353718
Sample_4,630,0.7819980759454566,25.56307887397257,-0.07662636709586607
Sample_4,640,0.944025613280849,25.831542757709283,0.010380634411403225
Sample_4,650,0.8847022589231448,24.85081084024128,-0.03297067057255012
Sample_4,660,0.84074220989444,24.523622299030635,0.02986530207326539
Sample_4,670,2.767981809764457,24.87178847390489,-0.025056998363928495
Sample_4,680,0.8604486746394266,25.468563493371523,0.025409488874606506
Sample_4,690,0.833904064180861,23.75082493867595,0.028574034828849237
Sample_4,700,0.657844362919483,27.501698212860443,0.023481039468775215
Sample_4,710,0.9216260603563461,23.300992795156333,0.0088687695919773
Sample_4,720,0.7618591183175308,23.169184625806317,0.158368583603208
Sample_4,730,0.9165643308324329,27.235674686984474,-0.03329692413976981
Sample_4,740,0.9262313322212674,22.754332801006164,-0.04391855935463922
Sample_4,750,0.7407063837146438,24.819009261060277,-0.08809318710198694
Sample_4,760,0.9026819111297721,24.930977485003773,-0.009378933213512583
Sample_4,770,0.7716115551445886,25.12515469706289,0.011482258846898998
Sample_4,780,0.7722070703055061,24.034382400122848,-0.04267070198748271
Sample_4,790,0.8334576265284442,25.04559216447005,-0.03154960649369737
Sample_4,800,0.8361575619871324,25.907494768417255,0.0017947274883849868
Sample_5,200,0.7522317214535531,24.98596289065689,-0.01915912589930366
Sample_5,210,0.6477796418809283,24.39050441818194,-0.0573245603799784
Sample_5,220,0.6761027849928655,25.062502733249477,-0.03902370031626718
Sample_5,230,0.5789880048502842,24.5288918276973,0.05375621376086445
Sample_5,240,0.5814675481828353,25.632116101268377,-0.048938332393062674
Sample_5,250,0.7388634560447234,25.351891067906436,0.006639034913207761
Sample_5,260,0.5279021097001028,26.701696208533463,0.06915725004361373
Sample_5,270,0.6204093334703297,23.466251274290165,0.04305638344793006
Sample_5,280,0.5391076448376599,26.2651972516237,0.027967960436416556
Sample_5,290,0.5388677922150754,24.664587856305808,0.12066969575585683
Sample_5,300,0.44884177147963367,25.651409280927023,0.0988272136864114
Sample_5,310,0.4914799629681116,26.351478429473506,0.023206733011165187
Sample_5,320,0.47290445291216066,24.420299088526374,-0.0012052439076250668
Sample_5,330,0.6251682789461226,24.778087547206447,-0.0607259477824635
Sample_5,340,0.669751990876172,25.650281574959703,0.07836765009797046
Sample_5,350,0.5562560606959654,24.701696505448552,0.10818282496123686
Sample_5,360,0.588694191070171,23.442417214138267,0.052718177419360183
Sample_5,370,0.5504842625432961,26.67152023540541,-0.010201529049053028
Sample_5,380,0.48465380606450714,24.81394349485712,0.05213825879222006
Sample_5,390,0.6519577005334936,25.505991109959535,-0.09987056717297535
Sample_5,400,0.6309848674297536,24.156626845460618,-0.0006774774023729869
Sample_5,410,0.3764767995234093,23.630301820314934,-0.023708715821495183
Sample_5,420,0.5374204979302803,23.655314574756066,-0.018508531527669517
Sample_5,430,0.4775286639330628,24.66337727267884,0.017587733829685672
Sample_5,440,0.5266375410872831,24.9082406760005,0.025139486052037807
Sample_5,450,0.4986882413491797,25.383544007473922,0.051566999713215524
Sample_5,460,0.5610893609796657,25.873783040960117,0.03840619175673583
Sample_5,470,0.5327399245404583,28.104867428466722,0.01737013183211644
Sample_5,480,0.5306173286717217,27.59357150385886,0.020610920112196673
Sample_5,490,0.676470240887677,24.917149085194108,-0.018658259110659853
Sample_5,500,1.977806016886977,26.50972579844843,0.0820251696443969
Sample_5,510,1.2142250440764806,25.59978385596473,0.056677338725135286
Sample_5,520,0.5101767247724636,23.722779534076917,-0.07743899112561059
Sample_5,530,0.614910703593767,26.246326885797455,-0.006340574895151091
Sample_5,540,0.6147733552240824,25.7493024173975,-0.03586439749780391
Sample_5,550,0.5053533741475987,26.656988469704775,-0.07702093359445182
Sample_5,560,0.5423323313635892,23.61441491351731,0.07221557918561725
Sample_5,570,0.7504120020625025,22.390158207017098,0.018928443404745806
Sample_5,580,0.5070765892016713,24.892674004403425,-0.03679759596000149
Sample_5,590,0.7568118568996842,24.80006015140963,-0.042376174654490506
Sample_5,600,0.6760980923063862,26.5422559460485,0.09022485441808048
Sample_5,610,0.7382730255593523,24.314262413211654,0.01377624387342656
Sample_5,620,0.5028242008468627,23.674923529063953,0.05365260795015634
Sample_5,630,0.5488758106475295,26.047009174643314,-0.014763111635384484
Sample_5,640,0.5208150171762493,25.016885058419895,-0.004688272476133547
Sample_5,650,0.678406717246426,23.381542166319726,0.07730020738000636
Sample_5,660,0.5089630207865967,24.23304676111757,-0.03800746361289606
Sample_5,670,0.6388529473880931,24.849580145538166,0.04977742926811393
Sample_5,680,0.6335613391730097,24.40869678490797,-0.09760926107017222
Sample_5,690,0.560928444982388,24.113001939270465,0.021207020953949524
Sample_5,700,0.6955973714702393,27.189750287809186,-0.06299599831865779
Sample_5,710,0.5764993850264661,23.70349823251917,-0.0756297750419408
Sample_5,720,0.649139969914636,23.363275008700658,0.06028457300407152
Sample_5,730,0.5162610611620274,26.49468857536438,0.00888779467902012
Sample_5,740,0.49338771664312314,24.532287227859143,0.08955718934313131
Sample_5,750,0.6388459509795665,25.173908041656503,0.054471835468021715
Sample_5,760,0.6088154224871805,24.483551058278184,0.0022121927111886878
Sample_5,770,0.5900621644666423,23.762658354552954,0.03146244859467925
Sample_5,780,1.1855511699990258,25.190937750773315,-0.04472816162068921
Sample_5,790,0.7206523457064361,24.11889285047354,0.08079792516693718
Sample_5,800,0.454072817628421,26.971668750461816,-0.010656766833366062
